Flight	Flight Time	Entry	Data
1	1293315519	43773	
49153	0	43931	
16385	0	44005	
45057	0	44078	
28673	0	44151	
57345	0	44224	
20481	0	44298	
49153	0	44371	
12289	0	44445	
40961	0	44518	
1	0	15	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0675171 ] m  East: [ -0.213371 ] m  Down: [ 0.111419 ] m 
4097	0	44592	
28673	0	44750	
61441	0	44823	
16385	0	44897	
36865	0	44970	
1	0	45044	
28673	0	45117	
57345	0	45190	
24577	0	45264	
53249	0	45337	
1	0	16	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.146291 ] m  East: [ -0.213371 ] m  Down: [ 0.240981 ] m 
16385	0	45411	
1	0	45570	
32769	0	45643	
61441	0	45716	
40961	0	45789	
4097	0	45863	
32769	0	45936	
61441	0	46009	
24577	0	46083	
53249	0	46156	
1	0	17	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.213808 ] m  East: [ 0 ] m  Down: [ 0.129562 ] m 
16385	0	46230	
1	0	46389	
32769	0	46462	
61441	0	46535	
24577	0	46609	
53249	0	46682	
16385	0	46756	
61441	0	46828	
24577	0	46902	
53249	0	46975	
1	0	18	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0 ] m  East: [ 0 ] m  Down: [ 0 ] m 
16385	0	47049	
1	0	47208	
32769	0	47281	
12289	0	47354	
40961	0	47427	
4097	0	47501	
32769	0	47574	
61441	0	47647	
24577	0	47721	
53249	0	47794	
1	0	19	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.146291 ] m  East: [ -0.213371 ] m  Down: [ 0.240981 ] m 
16385	0	47868	
12289	0	48038	
45057	0	48111	
1	0	48185	
20481	0	48258	
40961	0	48331	
36865	0	48403	
57345	0	48476	
12289	0	48550	
40961	0	48623	
1	0	20	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0675171 ] m  East: [ -0.213371 ] m  Down: [ 0.111419 ] m 
4097	0	48697	
40961	0	48854	
4097	0	48927	
32769	0	49000	
61441	0	49073	
24577	0	49147	
53249	0	49220	
16385	0	49294	
45057	0	49367	
8193	0	49441	
1	0	21	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0675171 ] m  East: [ -0.213371 ] m  Down: [ 0.111419 ] m 
36865	0	49514	
20481	0	49673	
53249	0	49746	
16385	0	49820	
45057	0	49893	
24577	0	49966	
53249	0	50039	
16385	0	50113	
45057	0	50186	
8193	0	50260	
1	0	22	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.00735001 ] m  East: [ -0.26056 ] m  Down: [ -0.494525 ] m 
36865	0	50333	
24577	0	50499	
1	0	50573	
28673	0	50646	
57345	0	50719	
20481	0	50793	
49153	0	50866	
12289	0	50940	
45057	0	51013	
8193	0	51087	
1	0	23	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.00735001 ] m  East: [ -0.26056 ] m  Down: [ -0.494525 ] m 
36865	0	51160	
1	0	41764	
45057	0	51400	
8193	0	51474	
36865	0	51547	
1	0	51621	
28673	0	51694	
57345	0	51767	
20481	0	51841	
49153	0	51914	
1	0	24	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
12289	0	51988	
49153	0	52154	
24577	0	52228	
53249	0	52301	
16385	0	52375	
45057	0	52448	
8193	0	52522	
20481	0	52595	
49153	0	52668	
12289	0	52742	
1	0	25	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
40961	0	52815	
24577	0	52974	
57345	0	53047	
57345	4294967239	53119	
1	0	53194	
28673	0	53267	
57345	0	53340	
20481	0	53414	
49153	0	53487	
12289	0	53561	
1	0	26	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.281325 ] m  East: [ -0.213371 ] m  Down: [ -0.0181424 ] m 
40961	0	53634	
32769	0	53793	
1	0	53867	
28673	0	53940	
57345	0	54013	
20481	0	54087	
49153	0	54160	
28673	0	54233	
57345	0	54306	
20481	0	54380	
1	0	27	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.281325 ] m  East: [ -0.213371 ] m  Down: [ -0.0181424 ] m 
49153	0	54453	
16385	0	54580	
49153	0	54653	
16385	0	54726	
36865	0	54799	
57345	0	54872	
12289	0	54946	
32769	0	55019	
61441	0	55092	
24577	0	55166	
1	0	28	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.281325 ] m  East: [ -0.213371 ] m  Down: [ -0.0181424 ] m 
53249	0	55239	
28673	0	55399	
4097	0	55473	
32769	0	55546	
61441	0	55619	
24577	0	55693	
8193	0	55766	
36865	0	55839	
1	0	55913	
28673	0	55986	
1	0	29	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.281325 ] m  East: [ -0.213371 ] m  Down: [ -0.0181424 ] m 
57345	0	56059	
32769	0	56223	
28673	0	56296	
57345	0	56369	
20481	0	56443	
49153	0	56516	
12289	0	56590	
40961	0	56663	
4097	0	56737	
32769	0	56810	
1	0	30	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0675171 ] m  East: [ -0.213371 ] m  Down: [ 0.111419 ] m 
1	2150570878	56884	
49153	0	57043	
24577	0	57117	
53249	0	57190	
16385	0	57264	
45057	0	57337	
28673	0	57410	
57345	0	57483	
20481	0	57557	
49153	0	57630	
1	0	31	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0675171 ] m  East: [ -0.213371 ] m  Down: [ 0.111419 ] m 
12289	0	57704	
45057	0	57864	
45057	72	57937	
8193	0	58011	
36865	0	58084	
1	0	58158	
28673	0	58231	
57345	0	58304	
20481	0	58378	
49153	0	58451	
1	0	32	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
12289	0	58525	
28673	0	58684	
4097	0	58758	
32769	0	58831	
61441	0	58904	
40961	0	58977	
4097	0	59051	
32769	0	59124	
61441	0	59197	
24577	0	59271	
1	0	33	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.146291 ] m  East: [ -0.213371 ] m  Down: [ 0.240981 ] m 
53249	0	59344	
1	0	59503	
32769	0	59576	
53249	0	59649	
16385	0	59723	
45057	0	59796	
8193	0	59870	
36865	0	59943	
1	0	60017	
28673	0	60090	
1	0	34	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
57345	0	60163	
49153	0	60322	
16385	0	60396	
45057	0	60469	
24577	0	60542	
53249	0	60615	
16385	0	60689	
45057	0	60762	
8193	0	60836	
36865	0	60909	
1	0	35	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
1	2418689243	60983	
32769	0	61142	
8193	0	61216	
36865	0	61289	
1	0	61363	
28673	0	61436	
57345	0	61509	
36865	0	61582	
1	0	61656	
28673	0	61729	
1	0	36	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
57345	0	61802	
40961	0	61961	
8193	0	62035	
53249	0	62107	
16385	0	62181	
45057	0	62254	
8193	0	62328	
36865	0	62401	
1	0	62475	
28673	0	62548	
1	0	37	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
57345	0	62621	
1	0	62786	
32769	0	62859	
61441	0	62932	
24577	0	63006	
53249	0	63079	
61441	0	63152	
28673	0	63226	
57345	0	63299	
20481	0	63373	
1	0	38	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
49153	0	63446	
8193	0	63606	
49153	0	63679	
28673	0	63752	
57345	0	63825	
20481	0	63899	
49153	0	63972	
12289	0	64046	
40961	0	64119	
4097	0	64193	
1	0	39	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.307281 ] m  East: [ -0.947861 ] m  Down: [ -0.507087 ] m 
32769	0	64266	
49153	0	64425	
16385	0	64499	
36865	0	64572	
57345	0	64645	
12289	0	64719	
57345	0	64791	
12289	0	64865	
40961	0	64938	
4097	0	65012	
1	0	40	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.307281 ] m  East: [ -0.947861 ] m  Down: [ -0.507087 ] m 
32769	0	65085	
16385	0	65244	
36865	0	65316	
57345	0	65389	
12289	0	65463	
32769	0	0	
53249	0	73	
8193	0	147	
28673	0	220	
57345	0	293	
1	0	41	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.307281 ] m  East: [ -0.947861 ] m  Down: [ -0.507087 ] m 
20481	0	367	
4097	0	526	
36865	0	599	
57345	0	672	
20481	0	746	
1	0	819	
28673	0	892	
57345	0	965	
20481	0	1039	
49153	0	1112	
1	0	42	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.153641 ] m  East: [ -0.473931 ] m  Down: [ -0.253544 ] m 
12289	0	1186	
24577	0	1344	
57345	0	1417	
12289	0	1491	
40961	0	1564	
4097	0	1638	
32769	0	1711	
61441	0	1784	
24577	0	1858	
53249	0	1931	
1	0	43	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.127684 ] m  East: [ -0.687302 ] m  Down: [ -0.271686 ] m 
16385	0	2005	
1	0	2164	
32769	0	2237	
61441	0	2310	
40961	0	2383	
4097	0	2457	
32769	0	2530	
61441	0	2603	
24577	0	2677	
53249	0	2750	
1	0	44	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.160991 ] m  East: [ -0.73449 ] m  Down: [ -0.748068 ] m 
16385	0	2824	
4097	0	2983	
36865	0	3056	
1	0	3130	
28673	0	3203	
57345	0	3276	
20481	0	3350	
49153	0	3423	
28673	0	3496	
57345	0	3569	
1	0	45	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.160991 ] m  East: [ -0.73449 ] m  Down: [ -0.748068 ] m 
20481	0	3643	
4097	0	3802	
36865	0	3875	
1	0	3949	
49153	0	4021	
12289	0	4095	
40961	0	4168	
4097	0	4242	
32769	0	4315	
61441	0	4388	
1	0	46	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.442316 ] m  East: [ -0.521119 ] m  Down: [ -0.729926 ] m 
24577	0	4462	
8193	0	4621	
40961	0	4694	
4097	0	4768	
53249	0	51319	
16385	0	4930	
45057	0	5003	
12289	0	5077	
40961	0	5150	
4097	0	5224	
1	0	47	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.374798 ] m  East: [ -0.73449 ] m  Down: [ -0.618506 ] m 
32769	0	5297	
16385	0	5456	
49153	0	5529	
32769	0	5602	
61441	0	5675	
24577	0	5749	
53249	0	5822	
16385	0	5896	
45057	0	5969	
8193	0	6043	
1	0	48	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.588606 ] m  East: [ -0.73449 ] m  Down: [ -0.488945 ] m 
36865	0	6116	
45057	0	6275	
12289	0	6349	
40961	0	6422	
4097	0	6496	
32769	0	6569	
12289	0	6642	
40961	0	6715	
4097	0	6789	
32769	0	6862	
1	0	49	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.588606 ] m  East: [ -0.73449 ] m  Down: [ -0.488945 ] m 
61441	0	6935	
45057	0	7094	
32769	0	7167	
61441	0	7240	
24577	0	7314	
53249	0	7387	
16385	0	7461	
45057	0	7534	
8193	0	7608	
36865	0	7681	
1	0	50	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.588606 ] m  East: [ -0.73449 ] m  Down: [ -0.488945 ] m 
1	3223528965	7755	
24577	0	7916	
57345	0	7989	
20481	0	8063	
49153	0	8136	
28673	0	8209	
57345	0	8282	
20481	0	8356	
49153	0	8429	
12289	0	8503	
1	0	51	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.588606 ] m  East: [ -0.73449 ] m  Down: [ -0.488945 ] m 
40961	0	8576	
53249	0	8734	
20481	0	8808	
40961	0	8881	
61441	0	8954	
24577	0	9028	
53249	0	9101	
16385	0	9175	
45057	0	9248	
8193	0	9322	
1	0	52	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.288675 ] m  East: [ -0.0471887 ] m  Down: [ -0.476382 ] m 
36865	0	9395	
20481	0	9554	
61441	0	9627	
24577	0	9701	
4097	0	9774	
32769	0	9847	
61441	0	9920	
24577	0	9994	
53249	0	10067	
16385	0	10141	
1	0	53	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.0748671 ] m  East: [ -0.0471887 ] m  Down: [ -0.605944 ] m 
45057	0	10214	
28673	0	10373	
61441	0	10446	
24577	0	10520	
53249	0	10593	
16385	0	10667	
45057	0	10740	
8193	0	10814	
53249	0	10886	
16385	0	10960	
1	0	54	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
45057	0	11033	
28673	0	11192	
61441	0	11265	
16385	0	11339	
57345	0	11411	
20481	0	11485	
49153	0	11558	
12289	0	11632	
40961	0	11705	
4097	0	11779	
1	0	55	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.213808 ] m  East: [ 0 ] m  Down: [ -0.129562 ] m 
32769	0	11852	
16385	0	12011	
49153	0	12084	
4097	0	12158	
24577	0	12231	
45057	0	12304	
1	0	12378	
45057	0	12450	
8193	0	12524	
36865	0	12597	
1	0	56	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0 ] m  East: [ 0 ] m  Down: [ 0 ] m 
1	3544634265	12671	
49153	0	12829	
16385	0	12903	
61441	0	12975	
24577	0	13049	
53249	0	13122	
16385	0	13196	
45057	0	13269	
8193	0	13343	
36865	0	13416	
1	0	57	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
1	3598241370	13490	
49153	0	13648	
16385	0	13722	
36865	0	13795	
57345	0	13868	
12289	0	13942	
57345	0	14014	
12289	0	14088	
40961	0	14161	
4097	0	14235	
1	0	58	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
32769	0	14308	
16385	0	14467	
8193	0	14540	
28673	0	14613	
57345	0	14686	
20481	0	14760	
49153	0	14833	
12289	0	14907	
40961	0	14980	
4097	0	15054	
1	0	59	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
32769	0	15127	
24577	0	15286	
57345	0	15359	
20481	0	15433	
49153	0	15506	
28673	0	15579	
57345	0	15652	
20481	0	15726	
49153	0	15799	
12289	0	15873	
1	0	60	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
40961	0	15946	
49153	0	16104	
16385	0	16178	
45057	0	16251	
8193	0	16325	
36865	0	16398	
1	0	16472	
28673	0	16545	
57345	0	16618	
24577	0	16692	
1	0	61	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
53249	0	16765	
36865	0	16924	
4097	0	16998	
24577	0	17071	
45057	0	17144	
12289	0	17217	
32769	0	17290	
61441	0	17363	
24577	0	17437	
53249	0	17510	
1	0	62	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
16385	0	17584	
28673	0	17738	
61441	0	17811	
16385	0	17885	
36865	0	17958	
57345	0	18031	
12289	0	18105	
32769	0	18178	
61441	0	18251	
16385	0	18325	
1	0	63	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
45057	0	18398	
8193	0	18574	
49153	0	18647	
12289	0	18721	
57345	0	18793	
20481	0	18867	
49153	0	18940	
12289	0	19014	
40961	0	19087	
4097	0	19161	
1	0	64	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
32769	0	19234	
40961	0	19394	
16385	0	19468	
45057	0	19541	
8193	0	19615	
36865	0	19688	
1	0	19762	
45057	0	19834	
8193	0	19908	
36865	0	19981	
1	0	65	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
1	4027476900	20055	
49153	0	20213	
16385	0	20287	
53249	0	20358	
8193	0	20432	
28673	0	20505	
49153	0	20578	
4097	0	20652	
24577	0	20725	
45057	0	20798	
1	0	66	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.367448 ] m  East: [ -0.473931 ] m  Down: [ -0.123982 ] m 
8193	0	20872	
16385	0	21034	
57345	0	21107	
20481	0	21181	
49153	0	21254	
12289	0	21328	
57345	0	21400	
20481	0	21474	
49153	0	21547	
12289	0	21621	
1	0	67	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.367448 ] m  East: [ -0.473931 ] m  Down: [ -0.123982 ] m 
40961	0	21694	
8193	0	21853	
61441	0	21925	
24577	0	21999	
53249	0	22072	
16385	0	22146	
45057	0	22219	
8193	0	22293	
36865	0	22366	
1	0	22440	
1	160415300	68	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.367448 ] m  East: [ -0.473931 ] m  Down: [ -0.123982 ] m 
28673	0	22513	
45057	0	22672	
20481	0	22746	
49153	0	22819	
12289	0	22893	
61441	0	22965	
24577	0	23039	
53249	0	23112	
16385	0	23186	
45057	0	23259	
1	0	69	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0675171 ] m  East: [ -0.213371 ] m  Down: [ 0.111419 ] m 
8193	0	23333	
36865	0	23491	
12289	0	23565	
40961	0	23638	
4097	0	23712	
32769	0	23785	
61441	0	23858	
24577	0	23932	
53249	0	24005	
16385	0	24079	
1	0	70	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0.0675171 ] m  East: [ -0.213371 ] m  Down: [ 0.111419 ] m 
45057	0	24152	
28673	0	24311	
61441	0	24384	
16385	0	24458	
36865	0	24531	
61441	0	24603	
16385	0	24677	
36865	0	24750	
57345	0	24823	
12289	0	24897	
1	0	71	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0 ] m  East: [ 0 ] m  Down: [ 0 ] m 
40961	0	24970	
16385	0	25129	
49153	0	25202	
12289	0	25276	
40961	0	25349	
4097	0	25423	
32769	0	25496	
61441	0	25569	
24577	0	25643	
53249	0	25716	
1	0	72	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0 ] m  East: [ 0 ] m  Down: [ 0 ] m 
16385	0	25790	
24577	0	25949	
1	0	26023	
28673	0	26096	
8193	0	26169	
36865	0	26242	
1	0	26316	
28673	0	26389	
57345	0	26462	
20481	0	26536	
1	0	73	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ 0 ] m  East: [ 0 ] m  Down: [ 0 ] m 
49153	0	26609	
32769	0	26768	
1	0	26842	
28673	0	26915	
57345	0	26988	
20481	0	27062	
49153	0	27135	
28673	0	27208	
57345	0	27281	
20481	0	27355	
1	0	74	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.221158 ] m  East: [ -0.26056 ] m  Down: [ -0.364963 ] m 
49153	0	27428	
32769	0	27587	
1	0	27661	
45057	0	27733	
8193	0	27807	
36865	0	27880	
1	0	27954	
28673	0	28027	
57345	0	28100	
20481	0	28174	
1	0	75	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
53249	0	28247	
36865	0	28406	
4097	0	28480	
32769	0	28553	
61441	0	28626	
24577	0	28700	
8193	0	28773	
36865	0	28846	
1	0	28920	
28673	0	28993	
1	0	76	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
57345	0	29066	
8193	0	29240	
36865	0	29305	
57345	0	29378	
12289	0	29452	
32769	0	29525	
53249	0	29598	
8193	0	29672	
28673	0	29745	
49153	0	29818	
1	0	77	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
8193	0	29892	
16385	0	30051	
49153	0	30124	
4097	0	30198	
24577	0	30271	
45057	0	30344	
24577	0	30417	
45057	0	30490	
1	0	30564	
20481	0	30637	
1	0	78	POSITIONSTATE (ID: 4AFDB658-0, 12 BYTES, single) Data:  North: [ -0.434965 ] m  East: [ -0.26056 ] m  Down: [ -0.235401 ] m 
40961	0	30710	
1	0	30869	
49153	0	30941	
4097	0	31015	
24577	0	31088	
45057	0	31161	
1	0	31235	
20481	0	31308	
40961	0	31381	
4097	0	31455	
